timestamp,truck_id,engine_temperature,hydraulic_pressure,vibration,speed,status,high_temp,low_pressure,high_vibration,low_speed,temp_mean,temp_std,temp_anomaly,abnormal_count,health_score,alert_level,alert_message
2026-01-08 18:00:00,HT-01,195.92,3133.58,0.26,32.74,normal,False,False,False,False,197.5533333333333,3.5009922403037126,False,0,100,normal,no alert
2026-01-08 19:00:00,HT-01,188.88,2980.87,0.52,32.84,normal,False,False,False,False,196.35,5.014203825135151,False,0,100,normal,no alert
2026-01-08 20:00:00,HT-01,188.16,3140.38,0.35,20.09,normal,False,False,False,False,195.55166666666665,5.956564166251086,False,0,100,normal,no alert
2026-01-08 21:00:00,HT-01,203.25,2955.75,0.31,21.29,normal,False,False,False,False,196.005,6.490774221924526,False,0,100,normal,no alert
2026-01-08 22:00:00,HT-01,203.62,3145.5,0.44,30.94,normal,False,False,False,False,197.085,7.215987111961893,False,0,100,normal,no alert
2026-01-08 23:00:00,HT-01,194.1,3013.15,0.46,20.77,normal,False,False,False,False,195.655,6.718469319718581,False,0,100,normal,no alert
2026-01-09 00:00:00,HT-01,193.08,3025.82,0.38,19.71,normal,False,False,False,False,195.18166666666664,6.795664549303947,False,0,100,normal,no alert
2026-01-09 01:00:00,HT-01,202.31,3156.47,0.53,23.06,normal,False,False,False,False,197.42,6.510708102810339,False,0,100,normal,no alert
2026-01-09 02:00:00,HT-01,189.46,2963.82,0.32,26.68,normal,False,False,False,False,197.63666666666666,6.1527056379016605,False,0,100,normal,no alert
2026-01-09 03:00:00,HT-01,190.53,2905.89,0.41,24.59,normal,False,False,False,False,195.51666666666665,6.021756111523152,False,0,100,normal,no alert
2026-01-09 04:00:00,HT-01,198.22,2955.14,0.39,22.4,normal,False,False,False,False,194.61666666666667,4.859871054530795,False,0,100,normal,no alert
2026-01-09 05:00:00,HT-01,193.03,3045.23,0.45,22.3,normal,False,False,False,False,194.43833333333336,4.9020706509256105,False,0,100,normal,no alert
2026-01-09 06:00:00,HT-01,194.97,2843.42,0.48,22.15,normal,False,False,False,False,194.75333333333333,4.857854121591784,False,0,100,normal,no alert
2026-01-09 07:00:00,HT-01,194.18,3063.75,0.35,21.48,normal,False,False,False,False,193.3983333333333,3.168693211193866,False,0,100,normal,no alert
2026-01-09 08:00:00,HT-01,196.69,2946.12,0.52,34.13,normal,False,False,False,False,194.60333333333332,2.7135044991055812,False,0,100,normal,no alert
2026-01-09 09:00:00,HT-01,202.04,3114.78,0.46,26.19,normal,False,False,False,False,196.52166666666665,3.269479571226346,False,0,100,normal,no alert
2026-01-09 10:00:00,HT-01,195.45,2760.57,0.26,28.55,normal,False,False,False,False,196.05999999999997,3.1759345081408226,False,0,100,normal,no alert
2026-01-09 11:00:00,HT-01,198.22,2921.34,0.25,23.04,normal,False,False,False,False,196.92499999999998,2.8784770278742537,False,0,100,normal,no alert
2026-01-09 12:00:00,HT-01,184.75,2831.35,0.45,24.26,normal,False,False,False,False,195.22166666666666,5.803941476847118,False,0,100,normal,no alert
2026-01-09 13:00:00,HT-01,194.76,2917.38,0.43,22.15,normal,False,False,False,False,195.3183333333333,5.787930257584858,False,0,100,normal,no alert
2026-01-09 14:00:00,HT-01,190.78,3024.77,0.44,14.39,normal,False,False,False,True,194.33333333333334,6.006568626650846,False,1,90,normal,speed low
2026-01-09 15:00:00,HT-01,188.91,2982.08,0.45,19.49,normal,False,False,False,False,192.14499999999998,4.933180515651069,False,0,100,normal,no alert
2026-01-09 16:00:00,HT-01,190.61,2974.66,0.47,17.76,normal,False,False,False,False,191.33833333333334,4.673548616058888,False,0,100,normal,no alert
2026-01-09 17:00:00,HT-01,193.33,2984.08,0.54,16.0,normal,False,False,False,False,190.52333333333334,3.5166556081973543,False,0,100,normal,no alert
2026-01-09 18:00:00,HT-01,199.58,3020.34,0.34,20.22,normal,False,False,False,False,192.995,3.8437312601168436,False,0,100,normal,no alert
2026-01-09 19:00:00,HT-01,188.37,2899.15,0.33,30.3,normal,False,False,False,False,191.92999999999998,4.1313774942504775,False,0,100,normal,no alert
2026-01-09 20:00:00,HT-01,195.15,3070.68,0.34,24.82,normal,False,False,False,False,192.65833333333333,4.270936275182068,False,0,100,normal,no alert
2026-01-09 21:00:00,HT-01,192.58,3066.27,0.48,30.16,normal,False,False,False,False,193.26999999999998,3.870808701033862,False,0,100,normal,no alert
2026-01-09 22:00:00,HT-01,193.36,3038.5,0.57,26.64,normal,False,False,False,False,193.72833333333335,3.6493255084557963,False,0,100,normal,no alert
2026-01-09 23:00:00,HT-01,200.01,3055.65,0.41,28.13,normal,False,False,False,False,194.8416666666667,4.437374974764496,False,0,100,normal,no alert
2026-01-10 00:00:00,HT-01,197.69,3029.64,0.2,21.4,normal,False,False,False,False,194.52666666666667,4.086987480610402,False,0,100,normal,no alert
2026-01-10 01:00:00,HT-01,201.69,3203.51,0.28,27.1,normal,False,False,False,False,196.74666666666667,3.6703060726138736,False,0,100,normal,no alert
2026-01-10 02:00:00,HT-01,194.23,2991.29,0.37,27.91,normal,False,False,False,False,196.59333333333333,3.7682604297827242,False,0,100,normal,no alert
2026-01-10 03:00:00,HT-01,191.52,2969.29,0.39,22.69,normal,False,False,False,False,196.41666666666666,4.011073006898061,False,0,100,normal,no alert
2026-01-10 04:00:00,HT-01,208.88,2924.65,0.41,25.24,warning,False,False,False,False,199.00333333333333,6.103932066026493,False,0,100,normal,no alert
2026-01-10 05:00:00,HT-01,212.39,2896.77,0.45,24.91,warning,False,False,False,False,201.0666666666667,8.23329014833478,False,0,100,normal,no alert
2026-01-10 06:00:00,HT-01,213.24,2875.55,0.42,20.1,warning,False,False,False,False,203.6583333333333,9.331913880156995,False,0,100,normal,no alert
2026-01-10 07:00:00,HT-01,208.11,2911.12,0.55,17.45,warning,False,False,False,False,204.72833333333332,9.428644476629017,False,0,100,normal,no alert
2026-01-10 08:00:00,HT-01,215.16,2992.93,0.38,16.85,warning,False,False,False,False,208.21666666666667,8.603377631295002,False,0,100,normal,no alert
2026-01-10 09:00:00,HT-01,217.02,3033.43,0.36,21.58,warning,False,False,False,False,212.46666666666667,3.4766516458609837,False,0,100,normal,no alert
2026-01-10 10:00:00,HT-01,229.65,3005.11,0.5,22.19,warning,True,False,False,False,215.92833333333337,7.361242875131095,False,1,75,warning,engine temperature high
2026-01-10 11:00:00,HT-01,227.62,2923.45,0.3,17.36,warning,True,False,False,False,218.46666666666667,8.44341084317639,False,1,75,warning,engine temperature high
2026-01-10 12:00:00,HT-01,215.15,3090.02,0.49,20.28,warning,False,False,False,False,218.785,8.240511513249771,False,0,100,normal,no alert
2026-01-10 13:00:00,HT-01,219.15,3073.94,0.46,22.11,warning,False,False,False,False,220.625,6.409276870287493,False,0,100,normal,no alert
2026-01-10 14:00:00,HT-01,214.45,2984.04,0.44,21.94,warning,False,False,False,False,220.50666666666666,6.535664210060743,False,0,100,normal,no alert
2026-01-10 15:00:00,HT-01,219.99,2934.71,0.61,25.33,warning,False,False,False,False,221.00166666666667,6.327945690875434,False,0,100,normal,no alert
2026-01-10 16:00:00,HT-01,225.7,3054.84,0.39,23.87,warning,True,False,False,False,220.34333333333333,5.383209699302905,False,1,75,warning,engine temperature high
2026-01-10 17:00:00,HT-01,231.32,3018.8,0.66,14.41,warning,True,False,False,True,220.96,6.483061005420371,False,2,65,critical,"engine temperature high, speed low"
2026-01-10 18:00:00,HT-01,222.83,2855.19,0.43,24.79,warning,True,False,False,False,222.24,5.831994513029162,False,1,75,warning,engine temperature high
2026-01-10 19:00:00,HT-01,224.38,2993.2,0.32,15.58,warning,True,False,False,False,223.11166666666665,5.666277143475154,False,1,75,warning,engine temperature high
2026-01-10 20:00:00,HT-01,218.09,3026.2,0.46,21.53,warning,False,False,False,False,223.71833333333336,4.658709764158843,False,0,100,normal,no alert
2026-01-10 21:00:00,HT-01,229.19,2910.03,0.34,17.27,warning,True,False,False,False,225.25166666666667,4.699997517730085,False,1,75,warning,engine temperature high
2026-01-10 22:00:00,HT-01,189.69,3018.98,0.37,23.35,normal,False,False,False,False,219.25,15.22340960494732,False,0,100,normal,no alert
2026-01-10 23:00:00,HT-01,192.35,2854.52,0.49,17.77,normal,False,False,False,False,212.75500000000002,17.225422781458878,False,0,100,normal,no alert
2026-01-11 00:00:00,HT-01,190.62,3133.62,0.51,24.31,normal,False,False,False,False,207.38666666666666,18.43428617187736,False,0,100,normal,no alert
2026-01-11 01:00:00,HT-01,194.53,3124.79,0.39,18.76,normal,False,False,False,False,202.41166666666666,16.894562932099454,False,0,100,normal,no alert
2026-01-11 02:00:00,HT-01,186.21,2974.75,0.55,28.87,normal,False,False,False,False,197.09833333333336,15.965125012559993,False,0,100,normal,no alert
2026-01-11 03:00:00,HT-01,187.66,3036.35,0.57,31.07,normal,False,False,False,False,190.17666666666665,3.038958154807133,False,0,100,normal,no alert
2026-01-11 04:00:00,HT-01,205.65,2759.01,0.59,21.81,normal,False,False,False,False,192.83666666666667,6.970077952696712,False,0,100,normal,no alert
2026-01-11 05:00:00,HT-01,188.56,2884.37,0.5,26.21,normal,False,False,False,False,192.205,7.191230075585268,False,0,100,normal,no alert
2026-01-11 06:00:00,HT-01,189.52,2970.62,0.59,22.1,normal,False,False,False,False,192.02166666666668,7.253472042178749,False,0,100,normal,no alert
2026-01-11 07:00:00,HT-01,204.18,2892.79,0.26,22.49,normal,False,False,False,False,193.63,8.821306025753904,False,0,100,normal,no alert
2026-01-11 08:00:00,HT-01,209.53,3071.44,0.42,28.1,normal,False,False,False,False,197.51666666666665,9.961864617965293,False,0,100,normal,no alert
2026-01-11 09:00:00,HT-01,189.14,3199.73,0.36,24.85,normal,False,False,False,False,197.76333333333332,9.683422260062235,False,0,100,normal,no alert
2026-01-11 10:00:00,HT-01,193.16,2882.34,0.46,31.96,normal,False,False,False,False,195.68166666666664,8.964758595002369,False,0,100,normal,no alert
2026-01-11 11:00:00,HT-01,196.71,2916.25,0.39,23.07,normal,False,False,False,False,197.04,8.25958110317964,False,0,100,normal,no alert
2026-01-11 12:00:00,HT-01,203.64,3023.54,0.43,29.0,normal,False,False,False,False,199.39333333333335,7.679634539915876,False,0,100,normal,no alert
2026-01-11 13:00:00,HT-01,190.07,3161.11,0.64,25.39,normal,False,False,False,False,197.04166666666666,8.071112480115046,False,0,100,normal,no alert
2026-01-11 14:00:00,HT-01,193.77,2877.76,0.43,28.18,normal,False,False,False,False,194.415,5.273771894953563,False,0,100,normal,no alert
2026-01-11 15:00:00,HT-01,198.89,3024.9,0.49,23.21,normal,False,False,False,False,196.04,4.804572821802377,False,0,100,normal,no alert
2026-01-11 16:00:00,HT-01,197.17,3182.13,0.43,24.8,normal,False,False,False,False,196.70833333333334,4.598305847447376,False,0,100,normal,no alert
2026-01-11 17:00:00,HT-01,193.12,2834.82,0.46,24.54,normal,False,False,False,False,196.10999999999999,4.8259755490472624,False,0,100,normal,no alert
2026-01-11 18:00:00,HT-01,194.33,2871.89,0.45,21.66,normal,False,False,False,False,194.5583333333333,3.1135729743605958,False,0,100,normal,no alert
2026-01-11 19:00:00,HT-01,188.13,2957.64,0.49,27.65,normal,False,False,False,False,194.235,3.715447483144129,False,0,100,normal,no alert
2026-01-11 20:00:00,HT-01,193.81,2947.94,0.57,27.6,normal,False,False,False,False,194.24166666666667,3.7144820186223417,False,0,100,normal,no alert
2026-01-11 21:00:00,HT-01,193.67,3081.26,0.61,27.37,normal,False,False,False,False,193.37166666666667,2.938206368972192,False,0,100,normal,no alert
2026-01-11 22:00:00,HT-01,196.16,3024.17,0.48,31.15,normal,False,False,False,False,193.20333333333335,2.696024233323725,False,0,100,normal,no alert
2026-01-11 23:00:00,HT-01,192.22,2822.5,0.51,30.8,normal,False,False,False,False,193.0533333333333,2.726453129373174,False,0,100,normal,no alert
2026-01-12 00:00:00,HT-01,197.36,3051.54,0.33,23.5,normal,False,False,False,False,193.5583333333333,3.242069812121389,False,0,100,normal,no alert
2026-01-12 01:00:00,HT-01,200.06,2942.25,0.44,26.49,normal,False,False,False,False,195.54666666666665,2.8857974056868416,False,0,100,normal,no alert
2026-01-12 02:00:00,HT-01,195.78,3127.44,0.54,22.51,normal,False,False,False,False,195.875,2.7579249445919034,False,0,100,normal,no alert
2026-01-12 03:00:00,HT-01,196.76,2937.24,0.54,25.09,normal,False,False,False,False,196.39,2.544036163265426,False,0,100,normal,no alert
2026-01-12 04:00:00,HT-01,195.27,2936.34,0.47,22.6,normal,False,False,False,False,196.24166666666667,2.5857332938006046,False,0,100,normal,no alert
2026-01-12 05:00:00,HT-01,195.0,3054.11,0.54,31.48,normal,False,False,False,False,196.705,1.8713604676818105,False,0,100,normal,no alert
2026-01-12 06:00:00,HT-01,191.39,3076.29,0.5,26.45,normal,False,False,False,False,195.71,2.8067775116674762,False,0,100,normal,no alert
2026-01-12 07:00:00,HT-01,196.58,3044.81,0.57,24.13,normal,False,False,False,False,195.13,1.9598979565278998,False,0,100,normal,no alert
2026-01-12 08:00:00,HT-01,194.51,2831.44,0.48,29.77,normal,False,False,False,False,194.91833333333332,1.944175060705415,False,0,100,normal,no alert
2026-01-12 09:00:00,HT-01,205.47,3053.8,0.41,16.32,normal,False,False,False,False,196.37,4.77914218244261,False,0,100,normal,no alert
2026-01-12 10:00:00,HT-01,202.87,2896.57,0.48,16.94,normal,False,False,False,False,197.63666666666668,5.396560633094846,False,0,100,normal,no alert
2026-01-12 11:00:00,HT-01,196.93,3023.53,0.16,28.18,normal,False,False,False,False,197.95833333333334,5.263855684445486,False,0,100,normal,no alert
2026-01-12 12:00:00,HT-01,191.18,2857.63,0.49,25.24,normal,False,False,False,False,197.92333333333332,5.316696969610831,False,0,100,normal,no alert
2026-01-12 13:00:00,HT-01,189.44,3044.63,0.09,26.0,normal,False,False,False,False,196.73333333333335,6.371846409532245,False,0,100,normal,no alert
2026-01-12 14:00:00,HT-01,200.96,2919.34,0.28,19.69,normal,False,False,False,False,197.80833333333337,6.465135471640867,False,0,100,normal,no alert
2026-01-12 15:00:00,HT-01,196.31,2871.74,0.5,24.91,normal,False,False,False,False,196.28166666666667,5.264019060249403,False,0,100,normal,no alert
2026-01-12 16:00:00,HT-01,197.4,3071.38,0.5,33.01,normal,False,False,False,False,195.37,4.275680062867465,False,0,100,normal,no alert
2026-01-12 17:00:00,HT-01,186.28,3024.16,0.33,28.3,normal,False,False,False,False,193.595,5.526263656395911,False,0,100,normal,no alert
2026-01-12 18:00:00,HT-01,199.64,2938.6,0.38,25.68,normal,False,False,False,False,195.005,5.856264167539088,False,0,100,normal,no alert
2026-01-12 19:00:00,HT-01,197.27,3145.12,0.59,23.24,normal,False,False,False,False,196.30999999999997,5.204267479674954,False,0,100,normal,no alert
2026-01-12 20:00:00,HT-01,189.45,2955.93,0.4,23.42,normal,False,False,False,False,194.39166666666665,5.268378941066118,False,0,100,normal,no alert
2026-01-12 21:00:00,HT-01,192.64,3003.21,0.67,16.48,normal,False,False,False,False,193.77999999999997,5.21387763569517,False,0,100,normal,no alert
2026-01-12 22:00:00,HT-01,196.32,3026.89,0.45,26.03,normal,False,False,False,False,193.6,5.080854258882283,False,0,100,normal,no alert
2026-01-12 23:00:00,HT-01,195.26,2938.03,0.49,28.38,normal,False,False,False,False,195.09666666666666,3.6002370292341888,False,0,100,normal,no alert
2026-01-13 00:00:00,HT-01,193.54,3047.11,0.61,18.7,normal,False,False,False,False,194.08,2.8421189278427987,False,0,100,normal,no alert
2026-01-13 01:00:00,HT-01,194.48,2946.65,0.46,22.35,normal,False,False,False,False,193.615,2.4114207430480135,False,0,100,normal,no alert
2026-01-13 02:00:00,HT-01,193.74,2958.84,0.35,20.37,normal,False,False,False,False,194.33,1.3172547210020873,False,0,100,normal,no alert
2026-01-13 03:00:00,HT-01,195.76,3136.26,0.44,21.14,normal,False,False,False,False,194.85,1.1173361177382235,False,0,100,normal,no alert
2026-01-13 04:00:00,HT-01,202.36,2895.94,0.45,25.21,normal,False,False,False,False,195.85666666666668,3.2985188595290964,False,0,100,normal,no alert
2026-01-13 05:00:00,HT-01,182.17,2758.72,0.31,16.66,normal,False,False,False,False,193.67499999999998,6.523985744926355,False,0,100,normal,no alert
2026-01-13 06:00:00,HT-01,193.82,3161.09,0.42,27.46,normal,False,False,False,False,193.72166666666666,6.523828375016387,False,0,100,normal,no alert
2026-01-13 07:00:00,HT-01,195.88,3254.93,0.38,28.02,normal,False,False,False,False,193.955,6.581160232056527,False,0,100,normal,no alert
2026-01-13 08:00:00,HT-01,196.48,2959.47,0.54,24.0,normal,False,False,False,False,194.41166666666663,6.657874786046148,False,0,100,normal,no alert
2026-01-13 09:00:00,HT-01,193.14,2806.32,0.45,15.08,normal,False,False,False,False,193.975,6.6376434071138775,False,0,100,normal,no alert
2026-01-13 10:00:00,HT-01,186.22,2968.95,0.42,21.01,normal,False,False,False,False,191.285,5.774196913857532,False,0,100,normal,no alert
2026-01-13 11:00:00,HT-01,196.64,2971.38,0.44,29.93,normal,False,False,False,False,193.69666666666663,3.9345325855390776,False,0,100,normal,no alert
2026-01-13 12:00:00,HT-01,203.64,2981.01,0.47,13.89,normal,False,False,False,True,195.33333333333334,5.660129562710475,False,1,90,normal,speed low
2026-01-13 13:00:00,HT-01,187.33,2888.66,0.51,23.61,normal,False,False,False,False,193.90833333333333,6.50778123992108,False,0,100,normal,no alert
2026-01-13 14:00:00,HT-01,199.32,3057.96,0.35,20.28,normal,False,False,False,False,194.38166666666666,6.827656747865174,False,0,100,normal,no alert
2026-01-13 15:00:00,HT-01,193.36,3052.45,0.35,28.22,normal,False,False,False,False,194.41833333333332,6.820241686822311,False,0,100,normal,no alert
2026-01-13 16:00:00,HT-01,194.69,2850.56,0.56,22.3,normal,False,False,False,False,195.83,5.5404476353452266,False,0,100,normal,no alert
2026-01-13 17:00:00,HT-01,189.74,3069.92,0.41,26.62,normal,False,False,False,False,194.67999999999998,6.032906430569121,False,0,100,normal,no alert
2026-01-13 18:00:00,HT-01,193.33,3205.27,0.31,27.26,normal,False,False,False,False,192.96166666666667,4.142576090631128,False,0,100,normal,no alert
2026-01-13 19:00:00,HT-01,201.5,3017.2,0.49,32.34,normal,False,False,False,False,195.32333333333335,4.324981695529952,False,0,100,normal,no alert
2026-01-13 20:00:00,HT-01,197.91,2966.27,0.5,24.19,normal,False,False,False,False,195.08833333333334,4.096668972063659,False,0,100,normal,no alert
2026-01-13 21:00:00,HT-01,203.66,2985.8,0.3,26.5,normal,False,False,False,False,196.80499999999998,5.229113691630998,False,0,100,normal,no alert
2026-01-13 22:00:00,HT-01,200.89,3061.53,0.47,19.06,normal,False,False,False,False,197.83833333333334,5.339016451245455,False,0,100,normal,no alert
2026-01-13 23:00:00,HT-01,197.2,2826.93,0.52,29.76,normal,False,False,False,False,199.08166666666668,3.6898423633903232,False,0,100,normal,no alert
2026-01-14 00:00:00,HT-01,203.72,3016.44,0.49,21.96,normal,False,False,False,False,200.81333333333336,2.77543269899852,False,0,100,normal,no alert
2026-01-14 01:00:00,HT-01,197.19,2960.95,0.51,22.76,normal,False,False,False,False,200.095,3.1008434336488913,False,0,100,normal,no alert
2026-01-14 02:00:00,HT-01,199.14,3184.78,0.31,24.91,normal,False,False,False,False,200.29999999999998,2.9651913934860046,False,0,100,normal,no alert
2026-01-14 03:00:00,HT-01,193.52,2982.58,0.48,18.75,normal,False,False,False,False,198.60999999999999,3.5072496346857234,False,0,100,normal,no alert
2026-01-14 04:00:00,HT-01,195.33,3166.79,0.42,25.92,normal,False,False,False,False,197.6833333333333,3.518855874665747,False,0,100,normal,no alert
2026-01-14 05:00:00,HT-01,191.51,2889.63,0.4,28.87,normal,False,False,False,False,196.735,4.34493152995566,False,0,100,normal,no alert
2026-01-14 06:00:00,HT-01,199.95,3058.73,0.54,26.17,normal,False,False,False,False,196.10666666666665,3.2732043423332686,False,0,100,normal,no alert
2026-01-14 07:00:00,HT-01,189.11,3031.94,0.6,18.64,normal,False,False,False,False,194.76,4.253657249944154,False,0,100,normal,no alert
2026-01-14 08:00:00,HT-01,198.91,2913.1,0.63,24.5,normal,False,False,False,False,194.7216666666667,4.207072220282074,False,0,100,normal,no alert
2026-01-14 09:00:00,HT-01,194.05,3017.74,0.58,27.97,normal,False,False,False,False,194.80999999999997,4.182286455995391,False,0,100,normal,no alert
2026-01-14 10:00:00,HT-01,200.86,3121.25,0.44,17.49,normal,False,False,False,False,195.73166666666668,4.872225022171008,False,0,100,normal,no alert
2026-01-14 11:00:00,HT-01,198.75,2967.62,0.49,20.7,normal,False,False,False,False,196.93833333333336,4.499877405737779,False,0,100,normal,no alert
2026-01-14 12:00:00,HT-01,204.1,2830.8,0.53,28.51,normal,False,False,False,False,197.63,5.302704970107498,False,0,100,normal,no alert
2026-01-14 13:00:00,HT-01,198.65,2998.24,0.46,26.08,normal,False,False,False,False,199.22,3.2825234195665622,False,0,100,normal,no alert
2026-01-14 14:00:00,HT-01,187.14,2909.76,0.46,26.65,normal,False,False,False,False,197.25833333333333,5.943337165824391,False,0,100,normal,no alert
2026-01-14 15:00:00,HT-01,194.67,2965.77,0.53,32.44,normal,False,False,False,False,197.36166666666668,5.881467220572563,False,0,100,normal,no alert
2026-01-14 16:00:00,HT-01,189.14,2991.84,0.44,26.87,normal,False,False,False,False,195.4083333333333,6.409722042855631,False,0,100,normal,no alert
2026-01-14 17:00:00,HT-01,192.41,2829.43,0.38,27.63,normal,False,False,False,False,194.35166666666666,6.2697158361977845,False,0,100,normal,no alert
2026-01-14 18:00:00,HT-01,202.56,2838.43,0.41,35.84,normal,False,False,False,False,194.095,5.8051382412482315,False,0,100,normal,no alert
2026-01-14 19:00:00,HT-01,198.19,3048.21,0.51,24.14,normal,False,False,False,False,194.01833333333332,5.735571171790064,False,0,100,normal,no alert
2026-01-14 20:00:00,HT-01,191.51,2947.73,0.45,21.81,normal,False,False,False,False,194.74666666666667,4.904718816269618,False,0,100,normal,no alert
2026-01-14 21:00:00,HT-01,189.93,2743.53,0.48,26.71,normal,False,False,False,False,193.95666666666668,5.286419077851206,False,0,100,normal,no alert
2026-01-14 22:00:00,HT-01,195.16,3078.48,0.52,26.76,normal,False,False,False,False,194.96,4.731570563777162,False,0,100,normal,no alert
2026-01-14 23:00:00,HT-01,188.92,3027.24,0.41,22.89,normal,False,False,False,False,194.37833333333333,5.289383391915279,False,0,100,normal,no alert
2026-01-01 00:00:00,HT-02,189.84,2849.93,0.45,24.85,normal,False,False,False,False,,,False,0,100,normal,no alert
2026-01-01 01:00:00,HT-02,206.55,2897.46,0.38,25.79,normal,False,False,False,False,,,False,0,100,normal,no alert
2026-01-01 02:00:00,HT-02,196.63,2946.22,0.51,20.26,normal,False,False,False,False,,,False,0,100,normal,no alert
2026-01-01 03:00:00,HT-02,191.34,3122.84,0.5,16.25,normal,False,False,False,False,,,False,0,100,normal,no alert
2026-01-01 04:00:00,HT-02,199.58,2936.05,0.45,25.6,normal,False,False,False,False,,,False,0,100,normal,no alert
2026-01-01 05:00:00,HT-02,194.45,3064.02,0.37,26.3,normal,False,False,False,False,196.39833333333334,6.093069560301009,False,0,100,normal,no alert
2026-01-01 06:00:00,HT-02,193.74,2946.17,0.46,29.84,normal,False,False,False,False,197.04833333333332,5.424896005147634,False,0,100,normal,no alert
2026-01-01 07:00:00,HT-02,197.81,3024.79,0.44,31.29,normal,False,False,False,False,195.59166666666667,2.9904743213521567,False,0,100,normal,no alert
2026-01-01 08:00:00,HT-02,188.54,2985.86,0.32,31.28,normal,False,False,False,False,194.24333333333334,4.060899736101167,False,0,100,normal,no alert
2026-01-01 09:00:00,HT-02,196.76,3087.31,0.3,21.01,normal,False,False,False,False,195.14666666666668,3.884912697431779,False,0,100,normal,no alert
2026-01-01 10:00:00,HT-02,204.56,2946.52,0.51,23.59,normal,False,False,False,False,195.97666666666666,5.296899722164545,False,0,100,normal,no alert
2026-01-01 11:00:00,HT-02,197.33,2842.75,0.19,26.92,normal,False,False,False,False,196.45666666666668,5.261257137478355,False,0,100,normal,no alert
2026-01-01 12:00:00,HT-02,193.12,2861.81,0.47,35.13,normal,False,False,False,False,196.35333333333335,5.330912367190717,False,0,100,normal,no alert
2026-01-01 13:00:00,HT-02,192.46,2946.81,0.4,30.92,normal,False,False,False,False,195.46166666666667,5.483773943796989,False,0,100,normal,no alert
2026-01-01 14:00:00,HT-02,192.95,2875.09,0.58,29.48,normal,False,False,False,False,196.1966666666667,4.593833547993101,False,0,100,normal,no alert
2026-01-01 15:00:00,HT-02,193.73,3041.02,0.4,23.45,normal,False,False,False,False,195.6916666666667,4.685157058911348,False,0,100,normal,no alert
2026-01-01 16:00:00,HT-02,193.11,2953.42,0.52,21.47,normal,False,False,False,False,193.78333333333333,1.7844177388343032,False,0,100,normal,no alert
2026-01-01 17:00:00,HT-02,199.58,3237.46,0.41,28.16,normal,False,False,False,False,194.15833333333333,2.686986540097771,False,0,100,normal,no alert
2026-01-01 18:00:00,HT-02,186.33,2826.23,0.46,20.6,normal,False,False,False,False,193.02666666666667,4.209991290568949,False,0,100,normal,no alert
2026-01-01 19:00:00,HT-02,199.31,3020.36,0.52,24.05,normal,False,False,False,False,194.16833333333332,4.89814012321683,False,0,100,normal,no alert
2026-01-01 20:00:00,HT-02,193.1,2887.2,0.4,24.54,normal,False,False,False,False,194.1933333333333,4.891055782412074,False,0,100,normal,no alert
2026-01-01 21:00:00,HT-02,196.88,2950.66,0.55,31.37,normal,False,False,False,False,194.71833333333333,4.999237608542594,False,0,100,normal,no alert
2026-01-01 22:00:00,HT-02,189.37,3014.14,0.35,23.58,normal,False,False,False,False,194.09500000000003,5.452495758824567,False,0,100,normal,no alert
2026-01-01 23:00:00,HT-02,201.64,2767.46,0.48,15.24,normal,False,False,False,False,194.43833333333336,5.912412085322415,False,0,100,normal,no alert
2026-01-02 00:00:00,HT-02,201.23,3023.68,0.54,27.02,normal,False,False,False,False,196.92166666666665,4.86133897878631,False,0,100,normal,no alert
2026-01-02 01:00:00,HT-02,199.8,3190.29,0.52,22.2,normal,False,False,False,False,197.00333333333333,4.913323383074552,False,0,100,normal,no alert
2026-01-02 02:00:00,HT-02,187.43,2954.66,0.64,25.17,normal,False,False,False,False,196.0583333333333,6.192871439539728,False,0,100,normal,no alert
2026-01-02 03:00:00,HT-02,199.15,3025.98,0.37,24.65,normal,False,False,False,False,196.43666666666664,6.32111909923132,False,0,100,normal,no alert
2026-01-02 04:00:00,HT-02,197.02,3102.49,0.31,23.91,normal,False,False,False,False,197.71166666666667,5.299650617415015,False,0,100,normal,no alert
2026-01-02 05:00:00,HT-02,186.97,2983.6,0.35,28.16,normal,False,False,False,False,195.26666666666665,6.395544282284864,False,0,100,normal,no alert
2026-01-02 06:00:00,HT-02,194.88,2941.9,0.52,18.87,normal,False,False,False,False,194.20833333333334,5.6988188834763225,False,0,100,normal,no alert
2026-01-02 07:00:00,HT-02,196.82,2772.43,0.5,22.93,normal,False,False,False,False,193.71166666666667,5.224111088660551,False,0,100,normal,no alert
2026-01-02 08:00:00,HT-02,197.78,3064.1,0.46,27.74,normal,False,False,False,False,195.43666666666664,4.374812757897951,False,0,100,normal,no alert
2026-01-02 09:00:00,HT-02,195.89,2988.68,0.34,22.54,normal,False,False,False,False,194.89333333333332,4.008499303563182,False,0,100,normal,no alert
2026-01-02 10:00:00,HT-02,196.46,2898.73,0.53,18.56,normal,False,False,False,False,194.79999999999998,3.955244619489396,False,0,100,normal,no alert
2026-01-02 11:00:00,HT-02,202.37,3012.66,0.33,27.67,normal,False,False,False,False,197.36666666666667,2.6339754491390277,False,0,100,normal,no alert
2026-01-02 12:00:00,HT-02,201.13,2941.63,0.57,29.49,normal,False,False,False,False,198.40833333333333,2.6891591002890505,False,0,100,normal,no alert
